"Location","Theatre","Movie","Movie_Rating","Star_Rating","Show_Times","Movie_Format","Synopsis","Date","Searched_City"
"50 S. Magnolia Ave., Ocala, FL 34471","Marion Theatre","Fantastic Beasts: The Crimes of Grindelwald","PG-13","4.5","1:00p | 4:00p | 7:00p","Standard","In an effort to thwart Grindelwald's plans of raising pure-blood wizards to rule over all non-magical beings, Albus Dumbledore enlists his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided world.","2018-11-29","Ocala, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Overlord (2018)","R","4","9:30a | 12:00p | 5:30p | 9:00p","Standard","On the eve of D-Day, American paratroopers drop behind enemy lines to penetrate the walls of a fortified church and destroy a radio transmitter. As the soldiers approach their target, they soon begin to realize that there's more going on in the Nazi-occupied village than a simple military operation. Making their way to an underground lab, the outnumbered men stumble upon a sinister experiment that forces them into a vicious battle against an army of the undead.","2018-11-29","Belleview, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park Stadium 16","The Girl in the Spider's Web","R","4","1:20p | 4:20p","Standard","Fired from the National Security Agency, Frans Balder recruits hacker Lisbeth Salander to steal FireWall, a computer program that can access codes for nuclear weapons worldwide. The download soon draws attention from an NSA agent who traces the activity to Stockholm. Further problems arise when Russian thugs take Lisbeth's laptop and kidnap a math whiz who can make FireWall work. Now, Lisbeth and an unlikely ally must race against time to save the boy and recover the codes to avert disaster.","2018-11-29","High Springs, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood Stadium 16 & IMAX - Ocala","Boy Erased","R","4","11:00a | 1:45p | 4:25p | 10:45p","Standard","“Boy Erased” tells the story of Jared (Hedges), the son of a Baptist pastor in a small American town, who is outed to his parents (Kidman and Crowe) at age 19. Jared is faced with an ultimatum: attend a conversion therapy program – or be permanently exiled and shunned by his family, friends, and faith. Boy Erased is the true story of one young man’s struggle to find himself while being forced to question every aspect of his identity.","2018-11-29","Ocala, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center 14","Ralph Breaks the Internet","PG","4.5","3:50p","Digital 3D","Ralph and Vanellope embark on an adventure inside the internet to find a spare part to fix a video game.","2018-11-29","Gainesville, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood Stadium 16 & IMAX - Ocala","Fantastic Beasts: The Crimes of Grindelwald","PG-13","4.5","12:30p | 7:30p | 10:40p","Standard","In an effort to thwart Grindelwald's plans of raising pure-blood wizards to rule over all non-magical beings, Albus Dumbledore enlists his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided world.","2018-11-29","Belleview, FL"
"10401-015 US Hwy. 441 South, Leesburg, FL 34788","AMC Lake Square 12","The Nutcracker and the Four Realms","PG","4","10:40a | 1:40p | 4:15p | 7:15p","Standard","Young Clara needs a magical, one-of-a-kind key to unlock a box that contains a priceless gift. A golden thread leads her to the coveted key, but it soon disappears into a strange and mysterious parallel world. In that world, she meets a soldier named Phillip, a group of mice and the regents who preside over three realms. Clara and Phillip must now enter a fourth realm to retrieve the key and restore harmony to the unstable land.","2018-11-29","The Villages, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood Stadium 16 & IMAX - Ocala","Bohemian Rhapsody","PG-13","5","12:25p | 3:55p | 10:35p","Standard","Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Surrounded by darker influences, Mercury decides to leave Queen years later to pursue a solo career. Diagnosed with AIDS in the 1980s, the flamboyant frontman reunites with the group for the benefit concert Live Aid -- leading the band in one of the greatest performances in rock history.","2018-11-29","Ocala, FL"
"1105 Alonzo Ave, Lady Lake, FL 32159","Rialto Theatre Spanish Springs Town Square","Here and Now","R","3","8:45a | 11:30a | 1:45p | 3:00p","Standard","Vivienne (Sarah Jessica Parker), is an established singer/songwriter with a successful music career. On the eve of a major performance, Vivienne receives some life-altering news that causes her to reevaluate her priorities. As she crisscrosses the busy streets of New York City, she tries to balance her upcoming music tour, family, and friends. With the support of her overbearing mother, Jeanne (Jacqueline Bisset), her long-time manager, Ben (Common), and her ex-husband, Nick (Simon Baker), Vivienne strives to make peace with the decisions and sacrifices she’s made along the way.","2018-11-29","Belleview, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood Stadium 16 & IMAX - Ocala","Venom (2018)","PG-13","4.5","4:45p","Standard","Reporter Eddie Brock develops superpowers after becoming a host to an alien parasite.","2018-11-29","Ocala, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center 14","Bohemian Rhapsody","PG-13","5","12:25p | 3:30p | 10:05p","Standard","Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Surrounded by darker influences, Mercury decides to leave Queen years later to pursue a solo career. Diagnosed with AIDS in the 1980s, the flamboyant frontman reunites with the group for the benefit concert Live Aid -- leading the band in one of the greatest performances in rock history.","2018-11-29","High Springs, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood Stadium 16 & IMAX - Ocala","Venom (2018)","PG-13","4.5","4:45p","Standard","Reporter Eddie Brock develops superpowers after becoming a host to an alien parasite.","2018-11-29","Belleview, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Speed Kills","R","5","10:00a | 12:30p | 3:00p | 5:30p | 8:00p","Standard","John Travolta stars as a speedboat racing champion and multimillionaire whose secret life as a drug trafficker lands him in a deadly crossfire between the DEA and the Mob.","2018-11-29","Belleview, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","The Nutcracker and the Four Realms","PG","4","9:30a | 12:00p | 2:30p | 5:00p | 7:30p","Standard","Young Clara needs a magical, one-of-a-kind key to unlock a box that contains a priceless gift. A golden thread leads her to the coveted key, but it soon disappears into a strange and mysterious parallel world. In that world, she meets a soldier named Phillip, a group of mice and the regents who preside over three realms. Clara and Phillip must now enter a fourth realm to retrieve the key and restore harmony to the unstable land.","2018-11-29","Belleview, FL"
"2830 Hwy 90 West, Lake City, FL 32055","UA Cinema 90 6","Ralph Breaks the Internet","PG","4.5","1:20p | 7:30p","Standard","Ralph and Vanellope embark on an adventure inside the internet to find a spare part to fix a video game.","2018-11-29","Lake City, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park Stadium 16","Mirai (Premiere Event)","PG","","7:00p | 8:00p","Standard","Fathom Events and GKIDS bring MIRAI, a daringly original story of love passed down through generations from acclaimed director Mamoru Hosoda and Japan’s Studio Chizu, to select theaters on November 29, December 5 and 8. When four-year-old Kun meets his new baby sister, his world is turned upside down. Named Mirai (meaning “future”), the baby quickly wins the hearts of Kun’s entire family. As his mother returns to work, and his father struggles to run the household, Kun becomes increasingly jealous of baby Mirai... until one day he storms off into the garden, where he encounters strange guests from the past and future – including his sister Mirai, as a teenager. Together, Kun and teenage Mirai go on a journey through time and space, uncovering their family’s incredible story. The epic capstone of director Mamoru Hosoda’s career, Mirai is a sumptuous, magical, and emotionally soaring adventure about the ties that bring families together and make us who we are.","2018-11-29","High Springs, FL"
"10845 SE US Highway 441, Belleview, FL 34420","Belleview Cinemas","Ralph Breaks the Internet","PG","4.5","1:00p | 4:00p | 7:00p","Standard","Ralph and Vanellope embark on an adventure inside the internet to find a spare part to fix a video game.","2018-11-29","Ocala, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood Stadium 16 & IMAX - Ocala","Fantastic Beasts: The Crimes of Grindelwald","PG-13","4.5","11:45a | 3:30p | 7:00p | 10:05p","IMAX","In an effort to thwart Grindelwald's plans of raising pure-blood wizards to rule over all non-magical beings, Albus Dumbledore enlists his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided world.","2018-11-29","Belleview, FL"
"1105 Alonzo Ave, Lady Lake, FL 32159","Rialto Theatre Spanish Springs Town Square","First Man","PG-13","3.5","12:10p | 3:15p","Standard","On the heels of their six-time Academy Award®-winning smash, La La Land, Oscar®-winning director Damien Chazelle and star Ryan Gosling reteam for Universal Pictures’ First Man, the riveting story of NASA’s mission to land a man on the moon, focusing on Neil Armstrong and the years 1961-1969. A visceral, first-person account, based on the book by James R. Hansen, the movie will explore the sacrifices and the cost—on Armstrong and on the nation—of one of the most dangerous missions in history.","2018-11-29","The Villages, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood Stadium 16 & IMAX - Ocala","Overlord (2018)","R","4","11:25a | 2:10p | 5:05p | 10:30p","Standard","On the eve of D-Day, American paratroopers drop behind enemy lines to penetrate the walls of a fortified church and destroy a radio transmitter. As the soldiers approach their target, they soon begin to realize that there's more going on in the Nazi-occupied village than a simple military operation. Making their way to an underground lab, the outnumbered men stumble upon a sinister experiment that forces them into a vicious battle against an army of the undead.","2018-11-29","Ocala, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park Stadium 16","Ralph Breaks the Internet","PG","4.5","12:00p | 3:00p | 6:00p | 9:00p","Digital 3D","Ralph and Vanellope embark on an adventure inside the internet to find a spare part to fix a video game.","2018-11-29","Gainesville, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center 14","The King And I: From The London Palladium","","","7:00p","Standard","The multi-award winning and critically acclaimed Lincoln Center Theater’s production of Rodgers and Hammerstein’s The King And I comes to cinemas in this unmissable event recorded live from London’s iconic Palladium. Reprising her Tony Award-winning role, ‘Broadway musical’s undisputed Queen’ (The Sunday Times) Kelli O’Hara (Anna) takes to the stage alongside Tony and Oscar nominee Ken Watanabe (The King) in a ""powerhouse"" (The Times) performance. Also returning to her Tony Award winning role as Lady Thiang is Ruthie Ann Miles. Set in 1860s Bangkok, the musical tells the story of the unconventional and tempestuous relationship that develops between the King of Siam and Anna, a British schoolteacher whom the modernist King, in an imperialistic world, brings to Siam to teach his many wives and children.","2018-11-29","Gainesville, FL"
